,urls
306,https://www.cnn.com/2022/03/19/politics/ukraine-refugees-us-what-matters/index.html
307,https://www.cnn.com/2022/03/19/politics/russian-cosmonauts-ukraine-international-space-station/index.html
308,https://www.cnn.com/2022/03/19/football/paulo-fonseca-roma-ukraine-spt-intl/index.html
309,https://www.cnn.com/2022/03/19/politics/ron-desantis-trump-2024-president-crime-cities/index.html
310,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-20-22/index.html
311,https://www.cnn.com/2022/03/20/europe/russia-invasion-ukraine-03-20-intl/index.html
312,https://www.cnn.com/2022/03/20/entertainment/kyiv-calling-ukrainian-band-covers-the-clash-trnd/index.html
313,https://www.cnn.com/2022/03/20/opinions/ukraine-biden-peace-deal-dowling/index.html
314,https://www.cnn.com/2022/03/20/us/harvard-students-ukraine-refugees-website-hosts-shelter/index.html
315,https://www.cnn.com/2022/03/20/opinions/zelenskys-ode-to-freedom-opinion-column-galant/index.html
316,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-21-22/index.html
317,https://www.cnn.com/2022/03/21/europe/ukraine-russia-conflict-10-million-refugees-intl/index.html
318,https://www.cnn.com/2022/03/21/europe/ukraine-russia-posad-pokrovske-mykolaiv-kherson-intl/index.html
319,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-21-22/h_23b90b6f83d8983467be56c2799ca6b9
320,https://www.cnn.com/2022/03/20/europe/russia-ukraine-junkyard-weapons-intl-hnk/index.html
321,https://www.cnn.com/2022/03/21/economy/inflation-economy-russia-ukraine/index.html
322,https://www.cnn.com/2022/03/21/politics/putin-war-criminal-ukraine-russia-what-matters/index.html
323,https://www.cnn.com/2022/03/20/media/reliable-sources-kyiv-independent/index.html
324,https://www.cnn.com/2022/03/21/business/ukraine-nestle-zelensky-russia/index.html
325,https://www.cnn.com/2022/03/22/europe/mariupol-ukraine-family-escape-intl-cmd/index.html
326,https://www.cnn.com/2022/03/19/europe/ukraine-aid-organizations-response/index.html
327,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-22-22/h_c003b949c18c9158ffe6bba8b2a2be4c
328,https://www.cnn.com/2022/03/19/politics/joe-biden-vladimir-putin-personal-history/index.html
329,https://www.cnn.com/2022/03/21/us/five-things-march-21-trnd/index.html
330,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-22-22/index.html
331,https://www.cnn.com/2022/03/21/politics/us-russia-top-military-commander-ukraine-war/index.html
332,https://www.cnn.com/2022/03/22/politics/russian-cyberattacks-what-matters/index.html
333,https://www.cnn.com/2022/03/23/china/china-ukraine-warning-us-asia-analysis-intl-hnk/index.html
334,https://www.cnn.com/2022/03/22/media/sasha-kuvshynova-ukraine-journalist-obit-intl/index.html
335,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-23-22/index.html
336,https://www.cnn.com/2022/03/21/africa/africa-leaders-ukraine-response-cmd-intl/index.html
337,https://www.cnn.com/2022/03/23/europe/ukraine-war-russian-soldiers-deaths-cmd-intl/index.html
338,https://www.cnn.com/2022/03/23/politics/us-russia-war-crimes/index.html
339,https://www.cnn.com/2022/03/23/politics/albright-putin-russia-ukraine-analysis/index.html
340,https://www.cnn.com/2022/03/23/investing/taiwan-investment-jitters-russia-ukraine-intl-hnk/index.html
341,https://www.cnn.com/2022/03/24/politics/what-to-watch-biden-nato-eu-g7-summits/index.html
342,https://www.cnn.com/2022/03/23/sport/vladyslav-heraskevych-skeleton-ukraine-russia-spt-intl/index.html
343,https://www.cnn.com/2022/03/23/europe/ukraine-chernobyl-update-03-23-intl/index.html
344,https://www.cnn.com/2022/03/23/business/russia-sanctions-ukraine-biden-mcmaster/index.html
345,https://www.cnn.com/2022/03/23/opinions/european-army-defense-strategic-compass-putin-andelman/index.html
346,https://www.cnn.com/2022/03/23/opinions/boris-romantschenko-russia-strike-death-wagner/index.html
347,https://www.cnn.com/2022/03/23/business/dangote-fertilizer-plant-food-crisis-lgs-intl/index.html
348,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-24-22/h_ccffcb69f4d3e25e7d3705933b02a759
349,https://www.cnn.com/2022/03/24/business/blackrock-globalization/index.html
350,https://www.cnn.com/2022/03/25/politics/poland-biden-trip-ukraine-war-analysis/index.html
351,https://www.cnn.com/2022/03/24/politics/ukraine-refugee-us-what-matters/index.html
352,https://www.cnn.com/2022/03/23/business/mideast-summary-03-23-2022-intl/index.html
353,https://www.cnn.com/2022/03/24/europe/russia-ukraine-chechen-fighting-analysis-intl-cmd/index.html
354,https://www.cnn.com/2022/03/24/entertainment/oscars-ukraine/index.html
355,https://www.cnn.com/2022/03/24/opinions/russian-troops-ukraine-war-putin-at-risk/index.html
356,https://www.cnn.com/2022/03/24/economy/economy-russia-ukraine-war/index.html
357,https://www.cnn.com/2022/03/24/politics/us-planning-on-how-to-counter-putin/index.html
358,https://www.cnn.com/2022/03/24/politics/us-russia-defense-meetings/index.html
359,https://www.cnn.com/2022/03/24/business/ukrainian-crew-member-sabotaged-russian-oligarch-linked-yacht-invs/index.html
360,https://www.cnn.com/2022/03/24/politics/ukraine-us-request-javelin-stinger-missiles/index.html
361,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-25-22/index.html
362,https://www.cnn.com/2022/03/26/politics/trump-putin-ukraine/index.html
363,https://www.cnn.com/2022/03/25/opinions/one-month-russia-ukraine-invasion-zelensky-bociurkiw/index.html
364,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-25-22/h_ddf7103f39a989f545105e2df16927b1
365,https://www.cnn.com/2022/03/25/tech/deepfakes-disinformation-war/index.html
366,https://www.cnn.com/2022/03/24/europe/ukraine-russian-warship-berdyansk-intl/index.html
367,https://www.cnn.com/style/article/ukraine-historical-sites-kyiv-threatened/index.html
368,https://www.cnn.com/2022/03/25/europe/chemical-weapons-fears-russia-ukraine-intl/index.html
369,https://www.cnn.com/2022/03/25/europe/russian-general-calls-encirclement-of-ukrainian-cities-a-deliberate-plan/index.html
370,https://www.cnn.com/2022/03/27/politics/biden-us-ukraine-war/index.html
371,https://www.cnn.com/2022/03/26/europe/ukraine-victims-russia-invasion-intl-cmd/index.html
372,https://www.cnn.com/travel/article/ukraine-refugees-airbnb-travel-industry/index.html
373,https://www.cnn.com/2022/03/26/politics/jen-easterly-interview-russia-cnntv/index.html
374,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-27-22/index.html
375,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-28-22/h_0edc621ca84d9a754436d8be028ad27e
376,https://www.cnn.com/2022/03/28/world/afghanistan-refugees-leave-ukraine-war/index.html
377,https://www.cnn.com/2022/03/26/europe/lviv-ukraine-attack-saturday-intl/index.html
378,https://www.cnn.com/2022/03/27/europe/ukraine-russia-conflict-new-phase-intl-cmd/index.html
379,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-28-22/index.html
380,https://www.cnn.com/2022/03/29/europe/ukraine-war-russia-occupation-disappearances-detention-cmd-intl/index.html
381,https://www.cnn.com/2022/03/28/politics/congress-reaction-israel-ukraine/index.html
382,https://www.cnn.com/2022/03/28/politics/fact-check-ukraine-edmonton-firefighter-lviv/index.html
383,https://www.cnn.com/2022/03/28/politics/lviv-ukraine-russian-invasion-what-matters/index.html
384,https://www.cnn.com/2022/03/28/media/zelzensky-interview-banned/index.html
385,https://www.cnn.com/2022/03/28/success/ukrainian-refugee-jobs/index.html
386,https://www.cnn.com/2022/03/28/europe/russian-scientists-collaboration-scn/index.html
387,https://www.cnn.com/2022/03/28/media/novaya-gazeta-russia-ukraine/index.html
388,https://www.cnn.com/2022/03/28/opinions/putin-harry-potter-jk-rowling-borenstein/index.html
389,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-29-22/index.html
390,https://www.cnn.com/2022/03/30/politics/analysis-us-skepticism-russia-putin-kyiv-pledge/index.html
391,https://www.cnn.com/2022/03/29/politics/us-intelligence-russia-ukraine-kyiv-strategy/index.html
392,https://www.cnn.com/2022/03/29/opinions/turkey-mediator-russia-ukraine-dalay/index.html
393,https://www.cnn.com/2022/03/29/us/ukrainians-us-mexico-border-cec/index.html
394,https://www.cnn.com/2022/03/29/energy/oil-prices-russia-ukraine/index.html
395,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-03-30-22/index.html
396,https://www.cnn.com/2022/03/30/media/media-coverage-ukraine-russia/index.html
397,https://www.cnn.com/2022/03/30/europe/russia-ukraine-brain-drain-graphics-intl-cmd/index.html
398,https://www.cnn.com/2022/03/30/politics/ukraine-parliament-russia-skepticism/index.html
399,https://www.cnn.com/2022/03/30/politics/ukraine-cyberattack-viasat-satellite/index.html
400,https://www.cnn.com/2022/03/30/business/nokia-russia-big-tech-ethics/index.html
401,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-04-1-22/index.html
402,https://www.cnn.com/2022/04/01/europe/ukraine-russia-donbas-analysis-cmd-intl/index.html
403,https://www.cnn.com/travel/article/mideast-summary-04-01-2022-intl/index.html
404,https://www.cnn.com/2022/03/31/opinions/trump-putin-russia-fixation-dantonio/index.html
405,https://www.cnn.com/2022/04/01/business/ukraine-war-bonds-crypto-nfts/index.html
406,https://www.cnn.com/2022/04/02/europe/cold-calling-ukraine-russia-iron-curtain-intl-hnk-dst/index.html
407,https://www.cnn.com/2022/04/01/americas/hif-haru-oni-chile-efuel-spc-intl-scn/index.html
408,https://www.cnn.com/2022/04/02/politics/russia-shifting-focus-victory-eastern-ukraine/index.html
409,https://www.cnn.com/2022/04/02/europe/russia-ukraine-heavier-weaponry-military-focus-intl/index.html
410,https://www.cnn.com/2022/04/02/opinions/russian-military-invasion-has-peaked-repass-bergen/index.html
411,https://www.cnn.com/2022/04/02/world/putin-invasion-mistakes-hitler-blake-cec/index.html
412,https://www.cnn.com/2022/04/02/europe/hungary-election-viktor-orban-preview-intl/index.html
413,https://www.cnn.com/2022/04/02/us/ukrainians-us-mexico-border/index.html
414,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-04-2-22/index.html
415,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-04-3-22/h_2e3505d9425cda4a1a4468bb3317bfd0
416,https://www.cnn.com/2022/04/03/politics/antony-blinken-ukraine-russia-civilian-deaths-cnntv/index.html
417,https://www.cnn.com/2022/04/04/europe/russia-ukraine-catch-up-intl/index.html
418,https://www.cnn.com/2022/04/04/politics/bucha-putin-war-crimes-what-matters/index.html
419,https://www.cnn.com/2022/04/04/politics/ukraine-images-russia-invasion-what-matters/index.html
420,https://www.cnn.com/2022/04/04/opinions/putin-destroying-ukraine-history-archives-florea/index.html
421,https://www.cnn.com/2022/04/04/business/jamie-dimon-annual-letter-economy/index.html
422,https://www.cnn.com/2022/04/04/business/mideast-summary-04-04-2022-intl/index.html
423,https://www.cnn.com/2022/04/04/europe/ukrainian-teenage-refugee-budapest-school-intl/index.html
424,https://www.cnn.com/2022/04/04/business/colorado-steel-plant-russia-military-invs/index.html
425,https://www.cnn.com/2022/04/04/energy/congress-big-oil-buybacks-ukraine/index.html
426,https://www.cnn.com/2022/04/04/europe/hungary-serbia-elections-putin-friends-analysis-intl-cmd/index.html
427,https://www.cnn.com/2022/04/04/europe/ukraine-kharkiv-holocaust-survivor-intl-cmd/index.html
428,https://www.cnn.com/2022/04/04/opinions/russian-atrocities-ukraine-bergen/index.html
429,https://www.cnn.com/2022/04/04/us/five-things-april-4-trnd/index.html
430,https://www.cnn.com/2022/04/04/investing/premarket-stocks-trading/index.html
431,https://www.cnn.com/2022/04/04/world/un-ipcc-climate-report-mitigation-fossil-fuels/index.html
432,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-04-05-22/h_7da1c4d74e1b1675b096b9f06e5dc047
433,https://www.cnn.com/2022/04/05/europe/bucha-ukraine-russian-occupation-reality-intl-cmd/index.html
434,https://www.cnn.com/2022/04/05/europe/kharkiv-ukraine-toys-explosives-intl-hnk/index.html
435,https://www.cnn.com/2022/04/05/politics/mark-milley-ukraine-reaction-international-conflict/index.html
436,https://www.cnn.com/2022/04/05/economy/asian-economies-world-bank-intl-hnk/index.html
437,https://www.cnn.com/2022/04/05/energy/russian-coal-eu-ban/index.html
438,https://www.cnn.com/2022/04/04/politics/us-hypersonic-missile-test/index.html
439,https://www.cnn.com/2022/04/05/us/five-things-april-5-trnd/index.html
440,https://www.cnn.com/2022/04/05/tech/twitter-russia-government-accounts/index.html
441,https://www.cnn.com/2022/04/05/world/nasa-astronaut-mark-vande-hei-iss-scn/index.html
442,https://www.cnn.com/2022/04/04/business/us-treasury-russia-dollar-debt-payments/index.html
443,https://www.cnn.com/2022/04/05/middleeast/israel-uae-death-sentence-intl/index.html
444,https://www.cnn.com/2022/04/05/asia/pakistan-constitution-imran-khan-explainer-intl-hnk/index.html
445,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-04-07-22/h_c7e5d7b38b80464002f7f4f98f823fb7
446,https://www.cnn.com/2022/04/05/europe/borodianka-ukraine-deaths-destruction-intl/index.html
447,https://www.cnn.com/2022/04/06/europe/sloviansk-ukraine-russia-military-significance-intl/index.html
448,https://www.cnn.com/2022/04/06/politics/barack-obama-putin-russia-ukraine-war/index.html
449,https://www.cnn.com/2022/04/06/politics/andrzej-duda-poland-ukraine-cnntv/index.html
450,https://www.cnn.com/2022/04/06/politics/us-latest-sanctions-on-russia/index.html
451,https://www.cnn.com/2022/04/06/opinions/russia-war-crimes-trial-teitel/index.html
452,https://www.cnn.com/2022/04/06/americas/peru-protests-russia-ukraine-war-impact-intl-latam/index.html
453,https://www.cnn.com/2022/04/06/politics/china-military-russia-ukraine-what-matters/index.html
454,https://www.cnn.com/2022/04/06/us/iyw-world-health-day-ukraine-refugee-crisis-wellness/index.html
455,https://www.cnn.com/2022/04/06/politics/justice-oligarch-war-crimes/index.html
456,https://www.cnn.com/2022/04/06/us/five-things-april-6-trnd/index.html
457,https://www.cnn.com/2022/04/06/entertainment/sean-penn-tv-ukraine/index.html
458,https://www.cnn.com/2022/04/06/politics/kristi-noem-biden-ukraine-russia/index.html
459,https://www.cnn.com/2022/04/05/business/eu-russia-coal-explainer/index.html
460,https://www.cnn.com/2022/04/06/politics/putin-russia-pew-poll/index.html
461,https://www.cnn.com/2022/04/06/middleeast/mideast-summary-04-06-2022-intl/index.html
462,https://www.cnn.com/2022/04/06/energy/oil-ceos/index.html
463,https://www.cnn.com/2022/04/06/tech/taiwan-china-conflict-impact-tsmc-chips-hnk-intl/index.html
464,https://www.cnn.com/2022/04/06/europe/ukraine-russia-war-technology-intl-cmd/index.html
465,https://www.cnn.com/2022/04/07/economy/russia-ukraine-geopolitical-logistics-business/index.html
466,https://www.cnn.com/2022/04/07/opinions/russia-ukraine-united-nations-flaws-ghitis/index.html
467,https://www.cnn.com/2022/04/07/europe/russia-eastern-ukraine-strategy-explainer-intl/index.html
468,https://www.cnn.com/2022/04/07/politics/un-russia-human-rights/index.html
469,https://www.cnn.com/2022/04/07/politics/russia-ukraine-digital-technology-what-matters/index.html
470,https://www.cnn.com/2022/04/06/world/russia-ukraine-war-family-fight/index.html
471,https://www.cnn.com/2022/04/07/tech/facebook-russia-targeting-ukraine/index.html
472,https://www.cnn.com/2022/04/07/politics/us-intel-ukraine-donbas-operations/index.html
473,https://www.cnn.com/2022/04/07/football/anatoliy-trubin-ukraine-goalkeeper-spt-intl/index.html
474,https://www.cnn.com/2022/04/07/europe/ukraine-mother-shot-russian-forces-bucha-intl-cmd/index.html
475,https://www.cnn.com/2022/04/08/europe/macron-putin-french-election-analysis-intl-cmd/index.html
476,https://www.cnn.com/2022/04/07/entertainment/ukraine-pink-floyd-new-music-intl-hnk/index.html
477,https://www.cnn.com/2022/04/07/opinions/us-sanctions-russia-putin-bergen/index.html
478,https://www.cnn.com/2022/04/07/us/five-things-april-7-trnd/index.html
479,https://www.cnn.com/2022/04/07/tech/russia-digital-iron-curtain-rossgram-challenges/index.html
480,https://www.cnn.com/2022/04/07/business/russian-airplane-repossession/index.html
481,https://www.cnn.com/2022/04/07/investing/premarket-stocks-trading/index.html
482,https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/index.html
483,https://www.cnn.com/2022/04/08/politics/us-bases-europe-nato-russia-ukraine/index.html
484,https://www.cnn.com/2022/04/08/politics/finland-sweden-nato-membership/index.html
485,https://www.cnn.com/2022/04/08/business/rusal-bucha-crime-investigation/index.html
486,https://www.cnn.com/travel/article/national-geographic-sale-ukraine-intl-scli/index.html
487,https://www.cnn.com/2022/04/08/middleeast/mideast-summary-04-08-2022-intl/index.html
488,https://www.cnn.com/2022/04/08/business/russia-coal-eu-oil/index.html
