,urls
332,https://www.foxnews.com/entertainment/russia-ukraine-crisis-wealthy-daughters-protesting-war-putin
333,https://www.foxnews.com/politics/blinken-meets-with-congressional-delegation-in-europe-amid-russian-war-with-ukrain
334,https://www.foxnews.com/world/putin-threatens-over-no-fly-zone-ukraine-could-lose-statehood
335,https://www.foxnews.com/lifestyle/ukrainian-american-phone-call-russia-invasion
336,https://www.foxnews.com/world/israels-bennett-putin-zelenskyy-mediate-ukraine-crisis
337,https://www.foxnews.com/media/robert-gate-defense-secretary-putin-russia-ukraine-biden
338,https://www.foxnews.com/world/former-ukrainian-ambassador-on-putins-kill-list-calls-on-biden-america-to-be-leader-of-the-world
339,https://www.foxnews.com/world/russia-indoctrinating-children-ukraine-war-liberation-mission
340,https://www.foxnews.com/politics/ice-suspends-deportation-flights-countries-russia-ukraine-war-report
341,https://www.foxnews.com/opinion/putin-nuclear-ukraine-west-judith-miller
342,https://www.foxnews.com/world/russia-in-for-nasty-guerrilla-warfare-campaign-that-will-bleed-them-dry-former-green-beret-says
343,https://www.foxnews.com/entertainment/prince-michael-kent-queen-elizabeth-cousin-returns-russian-honor-ukraine-invasion-report
344,https://www.foxnews.com/media/russia-headed-kyiv-retired-lt-gen-keith-kellogg
345,https://www.foxnews.com/entertainment/jeopardy-clue-russia-ukraine-show-clarifies-timing-backlash
346,https://www.foxnews.com/entertainment/ukrainian-chorus-dumka-saturday-night-live-cold-open-ukraine-russia-war
347,https://www.foxnews.com/lifestyle/ukraine-orphans-top-mind-adoptive-dad
348,https://www.foxnews.com/world/putin-critic-left-russia-flees-kyiv-double-refugee
349,https://www.foxnews.com/entertainment/bethenny-frankel-raises-25-million-aid-ukraine
350,https://www.foxnews.com/health/white-house-says-covid-money-on-empty-ukraine-aid
351,https://www.foxnews.com/live-news/russia-ukraine-war-3-6-2022
352,https://www.foxnews.com/world/ukraine-war-corruption-russian-military-affecting-performance
353,https://www.foxnews.com/media/biden-disgrace-disaster-russia-ukraine-war-mark-levin
354,https://www.foxnews.com/lifestyle/foreigners-fled-ukraine-war-russia-others
355,https://www.foxnews.com/politics/ukraine-urges-world-impose-no-fly-zone-us-lawmakers-warn-world-war-3
356,https://www.foxnews.com/health/ukraine-war-conditions-breeding-ground-infectious-disease-outbreaks
357,https://www.foxnews.com/opinion/cold-war-russia-china-ukraine-robert-maginnis
358,https://www.foxnews.com/lifestyle/first-sunday-lent-sin-darkness-world-russia-ukraine
359,https://www.foxnews.com/politics/manchin-sukraine-no-fly-zone-ban-russian-oil
360,https://www.foxnews.com/world/ukraine-poroshenko-putin-war-criminal-crimes-against-humanity
361,https://www.foxnews.com/lifestyle/ukraine-mother-russia-attack-civilians-evil
362,https://www.foxnews.com/lifestyle/kyiv-zoo-staff-families-hide-russia-ukraine-war
363,https://www.foxnews.com/world/nato-countries-green-light-send-fighter-jets-ukraine-blinken
364,https://www.foxnews.com/tech/spot-fake-russian-social-media-accounts-posts
365,https://www.foxnews.com/lifestyle/adoptive-mom-ukrainian-kids-putin-ukraine
366,https://www.foxnews.com/media/col-richard-kemp-putin-russia-taken-out-ukraine
367,https://www.foxnews.com/entertainment/sting-sings-russians-1985-song-ukraine-war
368,https://www.foxnews.com/opinion/defending-religion-ukraine-russia-putin-knox-thames
369,https://www.foxnews.com/world/russian-authorities-arrest-over-13000-anti-war-protesters-report
370,https://www.foxnews.com/world/us-allies-ukraine-line-of-succession-zelenskyy-russia-invasion
371,https://www.foxnews.com/world/brew-for-ukraine-lviv-based-brewery-makes-intl-call-to-arms
372,https://www.foxnews.com/live-news/russia-ukraine-war-3-7-2022
373,https://www.foxnews.com/politics/russia-ukraine-white-house-warns-difficult-road-ahead
374,https://www.foxnews.com/world/russia-ukraine-war-russian-military-commander-pow-nazis-ukraine
375,https://www.foxnews.com/opinion/tucker-we-are-war-russia
376,https://www.foxnews.com/world/russia-ukraine-war-photos-invasion-death-devastation-putin-zelenskyy
377,https://www.foxnews.com/media/jesse-watters-russia-ukraine-conflict-proxy-war
378,https://www.foxnews.com/media/william-barr-putin-biden-trump-russia-invades-ukraine
379,https://www.foxnews.com/politics/blinken-calls-out-russia-for-attacks-on-civilians-as-biden-admin-war-crimes-review-ongoing
380,https://www.foxnews.com/politics/biden-must-address-u-s-hostages-in-russia-amid-ukraine-war-national-security-expert-says
381,https://www.foxnews.com/opinion/putin-russia-geneva-conventions-ukraine-jonathan-turley
382,https://www.foxnews.com/world/consequences-ukraine-us-imposed-no-fly-zone-russia
383,https://www.foxnews.com/media/gen-jack-keane-urges-biden-to-up-our-game-providing-military-assistance-to-ukraine-amid-russian-invasion
384,https://www.foxnews.com/opinion/china-learning-putin-ukraine-invasion-james-jay-carafano
385,https://www.foxnews.com/sports/russia-ukraine-war-dayana-yastremska-donate-lyon-open-earnings
386,https://www.foxnews.com/world/russian-ukraine-victory-fsb-whistleblower
387,https://www.foxnews.com/world/saving-ukraine-looking-world-leader-stand-up
388,https://www.foxnews.com/media/maria-baronova-russia-today-nuclear-war
389,https://www.foxnews.com/media/the-view-weighs-in-on-nuclear-war
390,https://www.foxnews.com/politics/putins-desire-to-bring-back-soviet-union-advanced-age-driving-invasion-ukraine-caucus-co-chair-says
391,https://www.foxnews.com/world/russian-pro-war-z-symbol
392,https://www.foxnews.com/us/ukraine-refugee-us-russia-invasion
393,https://www.foxnews.com/us/russia-ukraine-war-nyc-risk-russian-cyber-attack
394,https://www.foxnews.com/opinion/end-ukraine-slaughter-and-stand-up-to-russia-americans-tell-biden-in-new-poll
395,https://www.foxnews.com/media/vladimir-putin-garry-kasparov-critic-war-in-ukraine-invasion
396,https://www.foxnews.com/world/russian-mothers-reportedly-accuse-putin-of-using-sons-as-cannon-fodder-in-ukraine-invasion
397,https://www.foxnews.com/entertainment/maksim-chmerkovskiy-planning-return-europe-survivors-remorse-ukraine
398,https://www.foxnews.com/entertainment/ukrainian-film-star-pasha-lee-33-killed-russian-shelling
399,https://www.foxnews.com/politics/republicans-democrats-stay-fight-happened-ukraine-happened-us-poll
400,https://www.foxnews.com/politics/biden-is-giving-russia-more-leverage-in-iran-deal-talks-national-security-experts-warn
401,https://www.foxnews.com/lifestyle/humanitarian-aid-expert-rescue-children-ukraine
402,https://www.foxnews.com/politics/pence-group-ad-buy-american-energy-production-russias-invasion-ukraine
403,https://www.foxnews.com/media/battle-for-ukraine-bill-browder-douglas-murray-fox-nation
404,https://www.foxnews.com/sports/worlds-oldest-tennis-player-stay-ukraine-russia-invades
405,https://www.foxnews.com/politics/biden-admin-says-no-decision-has-been-made-on-possible-ban-of-russian-oil-to-us
406,https://www.foxnews.com/lifestyle/texas-veteran-camo-ukrainians-fox
407,https://www.foxnews.com/opinion/china-xi-russia-putin-biden-claire-christensen
408,https://www.foxnews.com/entertainment/mila-kunis-ashton-kutcher-update-ukraine-fundraiser-russia-war
409,https://www.foxnews.com/politics/russia-ukraine-war-intel-officials-ugly-weeks-ahead-putin
410,https://www.foxnews.com/live-news/russia-ukraine-war-3-8-2022
411,https://www.foxnews.com/media/the-worst-russia-ukraine-media-takes-make-war-about-race-climate-change-trump-and-more
412,https://www.foxnews.com/transcript/tucker-carlson-russia-ukraine-war-is-causing-moral-panic
413,https://www.foxnews.com/world/russia-ukraine-war-photo-gallery-flee-refugees-funeral-soldiers
414,https://www.foxnews.com/us/rt-editor-resigns-cites-nuclear-war-over-ukraine-invasion-dems-projected-bloodbath-in-midterms
415,https://www.foxnews.com/media/msnbc-cnn-others-strain-ukranian-plight-domestic
416,https://www.foxnews.com/world/ukraine-city-lviv-silent-russia-war-reporters-notebook
417,https://www.foxnews.com/entertainment/miss-ukraine-national-committee-russia-war-genocide
418,https://www.foxnews.com/world/russian-prisoners-war-work-restore-ukraines-economy-ukrainian-officials
419,https://www.foxnews.com/politics/omar-warns-against-arming-ukraine-says-results-would-be-unpredictable-likely-disastrous
420,https://www.foxnews.com/media/msnbc-joy-reid-world-paying-attention-ukraine-white-christian-nation
421,https://www.foxnews.com/opinion/recognize-taiwan-sovereignty-putin-ukraine-wakeup-call-michael-pompeo
422,https://www.foxnews.com/politics/biden-admin-slammed-ending-trump-era-china-initiative-amid-russia-ukraine-war-emboldens-enemies
423,https://www.foxnews.com/media/tulsi-gabbard-washington-power-elite-ukraine
424,https://www.foxnews.com/entertainment/miss-ukraine-veronika-didusenko-biden-russia-war
425,https://www.foxnews.com/world/us-polish-knights-of-columbus-rescuing-feeding-ukrainian-refugees
426,https://www.foxnews.com/media/ukraine-russia-war-pastor-troops-front-lines
427,https://www.foxnews.com/world/ukraine-refugees-russian-invasion
428,https://www.foxnews.com/lifestyle/premature-babies-ukraine-rescued-ambulance-kyiv-shelling
429,https://www.foxnews.com/world/poland-ukraine-fighter-jets
430,https://www.foxnews.com/media/russian-activist-protesters-ukraine-war-putin-police
431,https://www.foxnews.com/lifestyle/latvia-drive-abandoned-pets-out-lviv-ukraine-escape-russian-ukraine-war
432,https://www.foxnews.com/sports/washington-capitals-release-statement-regarding-russias-invasion-of-ukraine
433,https://www.foxnews.com/opinion/ukraine-cossacks-fighting-spirit-putin-stalin-john-oneill-sarah-wynne
434,https://www.foxnews.com/politics/former-ukrainian-mp-2015-biden-letter
435,https://www.foxnews.com/entertainment/russian-prima-ballerina-denounces-ukraine-war-now-the-line-is-drawn
436,https://www.foxnews.com/world/russia-unhcr-4-million-ukrainians-refugees-neighboring-countries
437,https://www.foxnews.com/entertainment/ukrainian-yara-dufren-90-day-fiance-update-family-friends-shelter-russia-invasion
438,https://www.foxnews.com/entertainment/gigi-hadid-ukraine-relief-efforts-palestinian
439,https://www.foxnews.com/media/new-york-times-reporters-out-of-russia-putin-information-crackdown
440,https://www.foxnews.com/world/10-year-old-ukrainian-girl-shot-killed-drunk-russian-soldiers-family
441,https://www.foxnews.com/media/former-ukraine-first-lady-putins-hatred-us-drives-his-policy
442,https://www.foxnews.com/opinion/russian-cyber-attack-united-states-prepare
443,https://www.foxnews.com/world/watch-ukrainian-volunteer-walks-through-kyiv-says-he-and-ukrainians-are-not-afraid-ready-to-fight
444,https://www.foxnews.com/politics/biden-russia-holding-back-energy
445,https://www.foxnews.com/world/americans-donate-body-armor-ammunition-ukraine
446,https://www.foxnews.com/media/marine-veterans-ukraine-rescue-civilians-medical-supplies
447,https://www.foxnews.com/world/ukraine-sank-russian-warship-snake-island
448,https://www.foxnews.com/us/former-keystone-pipeline-worker-says-us-energy-crisis-is-result-of-bidens-policies-we-tried-to-warn-you
449,https://www.foxnews.com/opinion/biden-failures-energy-poll-numbers-colin-reed
450,https://www.foxnews.com/media/npr-correspondent-gas-prices-political-reaction
451,https://www.foxnews.com/live-news/russia-ukraine-war-3-9-2022
452,https://www.foxnews.com/opinion/how-america-can-help-ukraine-cripple-the-russian-war-machine
453,https://www.foxnews.com/world/russia-ukraine-war-more-than-1-million-children-fled-ukraine-since-start-invasion
454,https://www.foxnews.com/media/russia-ukraine-conflict-war-us-will-cain
455,https://www.foxnews.com/world/russia-ukraine-war-photos-mariupol-hospital-bombing-refugees-flee
456,https://www.foxnews.com/media/russia-losing-war-ukraine-keith-kellogg-friends
457,https://www.foxnews.com/entertainment/russian-performers-musician-russia-ukraine-war-vladimir-putin-protest
458,https://www.foxnews.com/world/ukraines-first-lady-olena-zelenska-letter-russia-murder-civilians-close-the-sky
459,https://www.foxnews.com/media/americans-joining-ukrainian-forces-eager-to-fight-against-russia-were-going-to-straighten-it-out
460,https://www.foxnews.com/opinion/russia-ukraine-war-food-supply-chain-americas-farmers
461,https://www.foxnews.com/world/china-support-russia-ukraine-invasion-breaking-point-expert
462,https://www.foxnews.com/world/ukrainians-dismiss-new-russian-attempt-to-justify-invasion
463,https://www.foxnews.com/entertainment/hayden-panettiere-launches-fund-ukrainians-frontlines
464,https://www.foxnews.com/us/pipeline-worker-energy-industry-tried-to-forewarn-biden-congress-reaches-bipartisan-ukraine-deal
465,https://www.foxnews.com/politics/harris-to-travel-to-poland-romania-as-russia-continues-invasion-of-ukraine-for-a-fourteenth-day
466,https://www.foxnews.com/politics/pentagon-opposes-polish-proposal-to-transfer-mig-29-planes-to-ukraine-calls-move-high-risk
467,https://www.foxnews.com/politics/russian-expert-shreds-biden-admin-fly-zone-dumb-siberian-shoe
468,https://www.foxnews.com/world/russias-invasion-ukraine-taiwan-high-alert-china-threat
469,https://www.foxnews.com/lifestyle/russia-lives-faith-outrage-prayers-ukraine
470,https://www.foxnews.com/politics/john-kerry-ukraine-crisis-climate-refugees
471,https://www.foxnews.com/world/china-us-biolabs-ukraine-russia
472,https://www.foxnews.com/politics/hackers-us-energy-companies-ukraine-invasion
473,https://www.foxnews.com/world/kurt-volker-putin-russia-ukraine
474,https://www.foxnews.com/lifestyle/lent-ember-days-russia-ukraine-war
475,https://www.foxnews.com/world/former-russian-minister-putin-rational-west-should-not-limit-ukraine-support-over-nuclear-fear
476,https://www.foxnews.com/entertainment/jennifer-aniston-applauds-ukrainian-women-defending-country
477,https://www.foxnews.com/opinion/biden-bystander-ukraine-energy-inflation-rep-darrell-issa
478,https://www.foxnews.com/opinion/tucker-we-have-right-know-this
479,https://www.foxnews.com/politics/nuclear-experts-ukraine-russia-chernobyl-zaporizhzhia
480,https://www.foxnews.com/lifestyle/american-couple-adoption-ukraine-kids-war-iowa
481,https://www.foxnews.com/politics/house-passes-bill-offering-nearly-14-billion-in-aid-to-ukraine
482,https://www.foxnews.com/media/cbs-gayle-king-contrasts-treatment-ukrainian-refugees-migrants-us-border-not-treated-this-well
483,https://www.foxnews.com/politics/white-house-blames-russia-record-high-gas-prices
484,https://www.foxnews.com/media/bill-barr-russia-collusion-trump-dealing-putin
485,https://www.foxnews.com/media/gas-prices-biden-new-york-times-fact-check
486,https://www.foxnews.com/live-news/russia-ukraine-war-3-10-2022
487,https://www.foxnews.com/world/russia-ukraine-war-satellite-imagery-shows-portion-of-russian-military-convoy-has-dispersed-and-redeployed
488,https://www.foxnews.com/media/media-coverage-ukraine-war-expectations-russia-kurtz-media-buzz
489,https://www.foxnews.com/world/ukraine-russia-war-photos-wartime-putin-zelenskyy-harris
490,https://www.foxnews.com/world/russia-rejects-ukraine-neutrality-proposal-talks-no-progress
491,https://www.foxnews.com/media/trump-russia-invasion-ukraine-consequence-world-leaders-respect-america
492,https://www.foxnews.com/opinion/russia-ukraine-new-war-grand-strategy-rep-seth-moulton
